ap_timeo;ap_datemaj;Commune (nom);Coordonnées;Commune (code INSEE);id;ap_datedeb;ap_datefin;ap_adresse;desserte;desserte_scolaire;desserte_soirs_we;desserte_dimanche;desserte_2145;acces_pmr;banc;eclairage;poubelle;quartier_offre;ap_modif;Date de début de version;Date de fin de version;Est la version active;Visibilité
1503;2020-08-21T02:00:00+02:00;Rennes;48.116133, -1.715924;35238;1503;2018-09-03T02:00:00+02:00;;2 B rue Maurice Fabre, Rennes;14 53 76 153;Ts91;;53;;Oui;Oui;Oui;Oui;Atalante Champeaux;Changement de desserte;2018-09-03;;Oui;Grand public
2611;2022-06-27T02:00:00+02:00;Vern-sur-Seiche;48.072416, -1.628709;35352;2611;2022-10-24T02:00:00+02:00;;22 bis rue de la Hallerais, Vern-sur-Seiche;62;;;62;62;Oui;Oui;Non;Oui;Vern - Vallée de l'Orson;Changement de desserte;2022-10-24;;Oui;Grand public
2616;2022-06-27T02:00:00+02:00;Vern-sur-Seiche;48.052587, -1.614072;35352;2616;2022-10-24T02:00:00+02:00;;2 rue Sarah Vaughan, Vern-sur-Seiche;62;;62;62;62;Oui;Oui;Oui;Oui;Vern - Haute Abbaye;Changement de desserte;2022-10-24;;Oui;Grand public
1405;2022-06-27T02:00:00+02:00;Rennes;48.128416, -1.657061;35238;1405;2022-10-24T02:00:00+02:00;;8 rue Guy Ropartz, Rennes;14 N5;;;;;Oui;Oui;Oui;Non;Maurepas;Changement de desserte;2024-02-12;;Oui;Grand public
1446;2022-06-27T02:00:00+02:00;Rennes;48.089583, -1.674997;35238;1446;2022-10-24T02:00:00+02:00;;20 avenue Henri Fréville, Rennes;13 32 N2;;;;;Oui;Oui;Oui;Non;Henri Fréville;Changement de desserte;2023-08-01;;Oui;Grand public
2336;2022-06-27T02:00:00+02:00;Bruz;48.030243, -1.73438;35047;2336;2022-10-24T02:00:00+02:00;;16 bis rue du Champ Niguel, Bruz;159 59 91 C7 90;;C7;C7;C7;Oui;Oui;Non;Oui;Bruz - Est;Changement de desserte;2022-10-24;;Oui;Grand public
1280;2022-09-01T02:00:00+02:00;Rennes;48.121404, -1.670825;35238;1280;2022-10-24T02:00:00+02:00;;140 rue d'Antrain, Rennes;C3;;;;;Oui;Oui;Oui;Oui;Rue d'Antrain;Nouveau nom;2023-08-01;;Oui;Grand public
2723;2022-09-27T02:00:00+02:00;Noyal-Châtillon-sur-Seiche;48.038355, -1.670616;35206;2723;2022-10-24T02:00:00+02:00;;24 rue du Gué, Noyal-Châtillon-sur-Seiche;61;Ts1 Ts52 212;61;61;61;Oui;Non;Non;Non;Noyal Châtillon centre ville;Changement de desserte;2022-10-24;;Oui;Grand public
4506;2021-09-24T02:00:00+02:00;Gévezé;48.217537, -1.79112;35120;4506;2021-09-02T02:00:00+02:00;;9 avenue de Beauvais, Gévezé;;Ts44;;;;Oui;Oui;Oui;Oui;Gévezé - scolaire;Changement de desserte;2021-09-02;;Oui;Grand public
2717;2022-06-27T02:00:00+02:00;Noyal-Châtillon-sur-Seiche;48.063637, -1.663952;35206;2717;2022-10-24T02:00:00+02:00;;17 le Mail Lancé, Noyal-Châtillon-sur-Seiche;61;212;61;61;61;Impossible;Non;Non;Non;Noyal Nord;Changement de desserte;2022-10-24;;Oui;Grand public
3009;2021-09-15T02:00:00+02:00;Chantepie;48.088351, -1.619091;35055;3009;2021-09-02T02:00:00+02:00;;46 ter avenue André Bonnin, Chantepie;C1 13 34;Ts22;;;;Oui;Oui;Oui;Oui;Chantepie cœur de ville;Changement de desserte;2024-02-12;;Oui;Grand public
3505;2019-10-02T02:00:00+02:00;Montgermont;48.155304, -1.710895;35189;3505;2019-10-07T02:00:00+02:00;;36 rue des Courtines, Montgermont;52;226 224 228;;52;;Oui;Oui;Oui;Oui;Montgermont - Centre-ville;Changement de desserte;2019-10-07;;Oui;Grand public
3504;2019-10-02T02:00:00+02:00;Montgermont;48.157226, -1.714447;35189;3504;;;2 rue des Courtines, Montgermont;52;226 224 228;;52;;Oui;Oui;Oui;Oui;Montgermont - Centre-ville;;2002-01-01;;Oui;Grand public
3511;2019-10-02T02:00:00+02:00;Montgermont;48.157373, -1.714588;35189;3511;;;2 rue des Courtines, Montgermont;52;226 224 228;52;52;;Oui;Non;Non;Non;Montgermont - Centre-ville;;2002-01-01;;Oui;Grand public
2150;2022-09-01T02:00:00+02:00;Cesson-Sévigné;48.125198, -1.613054;35051;2150;2022-10-24T02:00:00+02:00;;58 rue du Douet, Cesson-Sévigné;34;;;;;Oui;;;;;Création;2024-02-12;;Oui;Grand public
1235;2022-09-30T02:00:00+02:00;Rennes;48.108898, -1.709658;35238;1235;2022-10-24T02:00:00+02:00;;101 rue de Lorient, Rennes;56 54 11 55;;;54 55;;Oui;Oui;Oui;Oui;Moulin du Comte;Changement de desserte;2022-10-24;;Oui;Grand public
1586;2019-10-14T02:00:00+02:00;Rennes;48.131507, -1.694506;35238;1586;2018-09-01T02:00:00+02:00;;19 rue Gabriel Germain, Rennes;;;;;;Oui;;;;;Création;2018-09-01;;Oui;Grand public
1522;2022-06-27T02:00:00+02:00;Rennes;48.113884, -1.642719;35238;1522;2022-10-24T02:00:00+02:00;;247 avenue Général Leclerc, Rennes;67;206;;;;Oui;Oui;Oui;Non;Moulin de Joué;Changement de desserte;2022-10-24;;Oui;Grand public
1009;2022-06-27T02:00:00+02:00;Rennes;48.121635, -1.663186;35238;1009;2022-10-24T02:00:00+02:00;;161 rue de Fougères, Rennes;C1 N5 TTZ;;;;;Oui;Oui;Oui;Non;Fougères/Sévigné;Changement de desserte;2024-02-12;2024-08-31;Oui;Grand public
2848;2022-06-27T02:00:00+02:00;Saint-Grégoire;48.151909, -1.684413;35278;2848;2022-10-24T02:00:00+02:00;;7 rue de la Duchesse Anne, Saint-Grégoire;32 39 78 178;;;;;Oui;Oui;Non;Oui;Saint-Grégoire - centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
2448;2022-06-27T02:00:00+02:00;Betton;48.183784, -1.646298;35024;2448;2022-10-24T02:00:00+02:00;;3 résidence les Hauts de Betton, Betton;78 178;;;;;Oui;Oui;Non;Oui;Betton - centre ville;Changement de desserte;2022-10-24;;Oui;Grand public
3955;2022-06-27T02:00:00+02:00;Saint-Sulpice-la-Forêt;48.211688, -1.590809;35315;3955;2022-10-24T02:00:00+02:00;;10 le Tronchay, Saint-Sulpice-la-Forêt;70 71;;;71;;Oui;Oui;Oui;Oui;Saint-Sulpice la Forêt Tronchay;Changement de desserte;2022-10-24;;Oui;Grand public
2451;2022-06-27T02:00:00+02:00;Betton;48.19085, -1.629331;35024;2451;2022-10-24T02:00:00+02:00;;75 rue de la Forge, Betton;51 71;202 222 223;;71;;Oui;Oui;Oui;Oui;Betton - Gentillhommière;Changement de desserte;2022-10-24;;Oui;Grand public
4802;2022-06-27T02:00:00+02:00;Bécherel;48.299554, -1.939597;35022;4802;2022-10-24T02:00:00+02:00;;16 rue de la Quintaine, Bécherel;82;242;;82;;Impossible;Non;Non;Non;Bécherel - centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
2340;2022-06-27T02:00:00+02:00;Bruz;48.025987, -1.734566;35047;2340;2022-10-24T02:00:00+02:00;;1 rue du Champ Niguel, Bruz;159 59 91 C7 90;;;C7;;Oui;Non;Non;Non;Bruz - Est;Changement de desserte;2022-10-24;;Oui;Grand public
3714;2022-06-27T02:00:00+02:00;Saint-Gilles;48.152522, -1.829773;35275;3714;2022-10-24T02:00:00+02:00;;5 bis rue du Parc, Saint-Gilles;52 152;Ts43 227 240 218;81;77;;Oui;Non;Non;Non;Saint-Gilles - centre-ville;Changement de desserte;2022-10-24;2024-09-01;Oui;Grand public
1018;2022-09-01T02:00:00+02:00;Rennes;48.105911, -1.682214;35238;1018;2022-10-24T02:00:00+02:00;;34 rue Tronjolly, Rennes;C5 C6 API N3 Relais_b;;;;;Oui;Oui;Oui;Oui;CDG - Colombier;Nouveau nom;2024-02-12;;Oui;Grand public
2803;2022-06-27T02:00:00+02:00;Saint-Grégoire;48.137566, -1.687366;35278;2803;2022-10-24T02:00:00+02:00;;2 rue du Chesnay Beauregard, Saint-Grégoire;12 14 78 178;;;;;Oui;Oui;Oui;Oui;Saint-Grégoire - C Cial Leclerc;Changement de desserte;2022-10-24;;Oui;Grand public
1507;2022-06-27T02:00:00+02:00;Rennes;48.109406, -1.6751;35238;1507;2022-10-24T02:00:00+02:00;;4 rue Toullier, Rennes;;;;;;Oui;;;;Rennes Centre;Changement de desserte;2022-10-24;;Oui;Grand public
1022;2022-09-01T02:00:00+02:00;Rennes;48.1059, -1.681696;35238;1022;2022-10-24T02:00:00+02:00;;35 rue Tronjolly, Rennes;C5 C6 API N3 Relais_b;;;;;Oui;Oui;Oui;Oui;CDG - Colombier;Nouveau nom;2024-02-12;;Oui;Grand public
1710;2022-09-01T02:00:00+02:00;Rennes;48.124576, -1.651506;35238;1710;2022-10-24T02:00:00+02:00;;2 rue Joseph Buret, Rennes;C5 Relais_b;201 202;;;;Oui;Oui;Oui;Oui;;Changement de desserte;2023-08-01;;Oui;Grand public
2243;2022-09-01T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.067395, -1.721854;35281;2243;2022-10-24T02:00:00+02:00;;20 rue Jules Vallès, Saint-Jacques-de-la-Lande;13 C6;219 245;;C7;;Oui;Non;Non;Non;Aéroport;Changement de desserte;2022-10-24;;Oui;Grand public
5064;2022-09-01T02:00:00+02:00;;;;3045;2022-09-20T02:00:00+02:00;;1 B rue Louis Braille, Saint-Jacques-de-la-Lande;b;;;;;Oui;Oui;Oui;Oui;;Création;;;;
3136;2022-06-27T02:00:00+02:00;Pacé;48.15469, -1.784414;35210;3136;2022-10-24T02:00:00+02:00;;26 rue de Vergéal, Pacé;65;234 236;;77;;Oui;Oui;Oui;Oui;Pacé - Ouest;Changement de desserte;2022-10-24;;Oui;Grand public
1609;2022-06-27T02:00:00+02:00;Rennes;48.114194, -1.636482;35238;1609;2022-10-24T02:00:00+02:00;;263 avenue Général Leclerc, Rennes;67;206 210;;;;Oui;Oui;Oui;Oui;Beaulieu Campus;Changement de desserte;2022-10-24;;Oui;Grand public
1369;2022-06-27T02:00:00+02:00;Rennes;48.120269, -1.68102;35238;1369;2022-10-24T02:00:00+02:00;;1 rue François Ménez, Rennes;12;;;;;Oui;Oui;Oui;Non;Saint-Martin;Changement de desserte;2022-10-24;;Oui;Grand public
4322;2022-06-27T02:00:00+02:00;L'Hermitage;48.125447, -1.815491;35131;4322;2022-10-24T02:00:00+02:00;;2 rue du Parc, l'Hermitage;53 153;Ts32 238 240;;53;;Oui;Oui;Oui;Oui;L'Hermitage - Centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
1394;2022-06-27T02:00:00+02:00;Rennes;48.099043, -1.705513;35238;1394;2022-10-24T02:00:00+02:00;;34 square Saint-Simon, Rennes;10 TTZ N3;;;;;Oui;Oui;Oui;Oui;Cleunay;Changement de desserte;2024-02-12;;Oui;Grand public
4071;2018-02-07T01:00:00+01:00;La Chapelle-des-Fougeretz;48.173756, -1.752972;35059;4071;;;17 la Forge Mallet, la Chapelle-des-Fougeretz;;Ts45;;;;Non;Non;Non;Non;La Chapelle Fougeretz - scolaire;;2002-01-01;;Oui;Grand public
2058;2022-06-27T02:00:00+02:00;Cesson-Sévigné;48.112672, -1.607707;35051;2058;2022-10-24T02:00:00+02:00;;10 avenue des Peupliers, Cesson-Sévigné;14 34 67;;;;;Oui;Oui;Oui;Oui;Cesson Gare;Changement de desserte;2024-02-12;;Oui;Grand public
2762;2018-02-07T01:00:00+01:00;Noyal-Châtillon-sur-Seiche;48.044688, -1.673572;35206;2762;;;8 les Landes de Pinçon, Noyal-Châtillon-sur-Seiche;;Ts3 Ts52;;;;Non;Non;Non;Non;Noyal campagne;;2002-01-01;;Oui;Grand public
3254;2018-02-07T01:00:00+01:00;Orgères;47.976424, -1.674641;35208;3254;;;1 la Belle Etoile, Orgères;;Ts53;;;;Non;Non;Non;Non;Orgères campagne;;2002-01-01;;Oui;Grand public
3239;2018-02-07T01:00:00+01:00;Orgères;47.99191, -1.67231;35208;3239;2016-08-29T02:00:00+02:00;;2 rue des Blés d'Or, Orgères;;Ts6;;;;Non;Non;Non;Non;Orgères campagne;;2016-08-29;;Oui;Grand public
4725;2018-02-07T01:00:00+01:00;Laillé;47.956723, -1.737802;35139;4725;2017-09-04T02:00:00+02:00;;5 la Corbinais, Laillé;;Ts55;;;;Non;Non;Non;Non;Laillé campagne;;2017-09-04;;Oui;Grand public
4655;2018-02-07T01:00:00+01:00;Cintré;48.107159, -1.873182;35080;4655;2017-09-04T02:00:00+02:00;;16 résidence des Chênes, Cintré;;Ts36;;;;Non;Oui;Oui;Oui;Cintré - scolaire;;2017-09-04;;Oui;Grand public
1623;2022-06-27T02:00:00+02:00;Rennes;48.083961, -1.678307;35238;1623;2022-10-24T02:00:00+02:00;;15 rue du Bosphore, Rennes;C3 13 32;;;;;Oui;Oui;Oui;Oui;Alma;Changement de desserte;2022-10-24;;Oui;Grand public
1040;2021-09-15T02:00:00+02:00;Rennes;48.129874, -1.684309;35238;1040;2015-08-31T02:00:00+02:00;;36 rue de la Donelière, Rennes;C2 12 14;;;;;Oui;Oui;Oui;Non;Avenue Gros Malhon;;2015-08-31;2024-08-31;Oui;Grand public
4320;2020-05-19T02:00:00+02:00;L'Hermitage;48.131564, -1.826675;35131;4320;2020-09-01T02:00:00+02:00;;4 Frétillé, l'Hermitage;;Ts67;;;;;Non;Non;Non;L'Hermitage - scolaire;Création;2020-09-01;;Oui;Grand public
1545;2022-06-27T02:00:00+02:00;Rennes;48.101549, -1.708422;35238;1545;2022-10-24T02:00:00+02:00;;59 rue Champion de Cicé, Rennes;API;;;;;Oui;Non;Non;Non;Cleunay;Changement de desserte;2022-10-24;;Oui;Grand public
1376;2022-06-27T02:00:00+02:00;Rennes;48.128579, -1.657192;35238;1376;2022-10-24T02:00:00+02:00;;1 rue Guy Ropartz, Rennes;14 TTZ;;;;;Oui;Oui;Non;Non;Maurepas;Changement de desserte;2024-02-12;;Oui;Grand public
2547;2022-09-30T02:00:00+02:00;Le Rheu;48.100332, -1.801599;35240;2547;2022-10-24T02:00:00+02:00;;5 square des Champs Fleuris, le Rheu;54 154;;54;54;54;Oui;;;;;Création;2023-09-04;;Oui;Grand public
2410;2022-06-27T02:00:00+02:00;Betton;48.171024, -1.642073;35024;2410;2022-10-24T02:00:00+02:00;;1 impasse du Halage, Betton;51 71;202;;51 71;51;Oui;Oui;Oui;Oui;Betton - Est;Changement de desserte;2023-07-10;;Oui;Grand public
1573;2022-09-01T02:00:00+02:00;Rennes;48.097045, -1.690278;35238;1573;2022-10-24T02:00:00+02:00;;7 boulevard Jean Mermoz, Rennes;;209 245;;;;Oui;Oui;Non;Non;Rue de Nantes;Changement de desserte;2022-10-24;;Oui;Grand public
2223;2022-06-27T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.067334, -1.716885;35281;2223;2022-10-24T02:00:00+02:00;;13 boulevard Eugène Pottier, Saint-Jacques-de-la-Lande;C6 13;219 245;;C7;;Oui;Oui;Oui;Oui;Gautrais;Changement de desserte;2022-10-24;;Oui;Grand public
1393;2022-06-27T02:00:00+02:00;Rennes;48.097814, -1.707641;35238;1393;2022-10-24T02:00:00+02:00;;35 boulevard de la Guérinais, Rennes;10 TTZ;;;;;Oui;Oui;Oui;Oui;Cleunay;Changement de desserte;2024-02-12;;Oui;Grand public
1293;2022-06-27T02:00:00+02:00;Rennes;48.110001, -1.698679;35238;1293;2022-10-24T02:00:00+02:00;;10 rue Louis Guilloux, Rennes;C4 53 N1;;53;53;53;Oui;Oui;Oui;Non;Moulin du Comte;Changement de desserte;2022-10-24;;Oui;Grand public
3304;2022-06-27T02:00:00+02:00;Thorigné-Fouillard;48.155658, -1.580848;35334;3304;2022-10-24T02:00:00+02:00;;10 allée du Marché, Thorigné-Fouillard;50 83;201 221;50;50;50;Oui;Oui;Oui;Oui;Thorigné Centre ville;Changement de desserte;2022-10-24;;Oui;Grand public
2023;2022-06-27T02:00:00+02:00;Cesson-Sévigné;48.115593, -1.606961;35051;2023;2022-10-24T02:00:00+02:00;;32 cours de la Vilaine, Cesson-Sévigné;C6;206;;;;Oui;Non;Non;Non;Cesson Centre;Changement de desserte;2022-10-24;;Oui;Grand public
1163;2022-09-30T02:00:00+02:00;Rennes;48.110164, -1.660479;35238;1163;2022-10-24T02:00:00+02:00;;99 avenue Aristide Briand, Rennes;C4 C6 67 N4 TTZ;210;;;;Oui;Oui;Oui;Oui;Axe Est-Ouest;Changement de desserte;2022-10-24;;Oui;Grand public
3178;2018-06-07T02:00:00+02:00;Pacé;48.179545, -1.77501;35210;3178;2018-09-03T02:00:00+02:00;;;;Ts45;;;;Non;Non;Non;Non;Pacé - scolaire;Nouveau nom;2018-09-03;;Oui;Grand public
2206;2022-09-01T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.087639, -1.706861;35281;2206;2022-10-24T02:00:00+02:00;;2 rue du Capitaine Dreyfus, Saint-Jacques-de-la-Lande;C6 C7 13 N3;;;C7;;Oui;Oui;Oui;Oui;Morinais;Nouveau nom;2023-09-04;;Oui;Grand public
2343;2022-06-27T02:00:00+02:00;Bruz;48.019568, -1.745544;35047;2343;2022-10-24T02:00:00+02:00;;110 boulevard Louis Pasteur, Bruz;C7 C7ex 59 159 90;245;;C7;;Oui;Oui;Non;Oui;Bruz - Centre;Changement de desserte;2022-10-24;;Oui;Grand public
1155;2022-09-01T02:00:00+02:00;Rennes;48.129145, -1.652001;35238;1155;2022-10-24T02:00:00+02:00;;9 avenue des Gayeulles, Rennes;C5;;;;;Oui;Oui;Oui;Non;Parc des Gayeulles;Nouveau nom;2023-08-01;;Oui;Grand public
1177;2022-09-01T02:00:00+02:00;Rennes;48.122317, -1.639592;35238;1177;2022-10-24T02:00:00+02:00;;39 avenue Professeur Charles Foulon, Rennes;10 14 Relais_b;200;;;;Oui;Oui;Oui;Oui;Beaulieu Campus;Nouveau nom;2022-10-24;;Oui;Grand public
2245;2022-06-27T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.077633, -1.712716;35281;2245;2022-10-24T02:00:00+02:00;;62 avenue Roger Dodin, Saint-Jacques-de-la-Lande;C7 N3;245;C7;C7;C7;Oui;Oui;Oui;Oui;Morinais;Changement de desserte;2022-10-24;;Oui;Grand public
2242;2022-06-27T02:00:00+02:00;Saint-Jacques-de-la-Lande;48.065059, -1.724639;35281;2242;2022-10-24T02:00:00+02:00;;33 rue Jules Vallès, Saint-Jacques-de-la-Lande;13;219 245;;C7;;Oui;Non;Non;Non;Aéroport;Changement de desserte;2022-10-24;;Oui;Grand public
1114;2022-06-27T02:00:00+02:00;Rennes;48.114521, -1.658017;35238;1114;2022-10-24T02:00:00+02:00;;125 rue de Paris, Rennes;C5;;;;;Oui;Oui;Oui;Non;Jeanne d'Arc;Changement de desserte;2022-10-24;;Oui;Grand public
2379;2021-02-02T01:00:00+01:00;Bruz;47.994352, -1.740199;35047;2379;2018-09-03T02:00:00+02:00;;;90;;;;;Oui;Non;Non;Non;;Création;2018-09-03;;Oui;Grand public
5031;2021-02-04T01:00:00+01:00;Rennes;48.121354, -1.693076;35238;5031;2002-03-03T01:00:00+01:00;;;Relais_a;;;;;Non;Non;Non;Non;Pontchaillou;;2002-03-03;;Oui;Grand public
2629;2022-06-27T02:00:00+02:00;Vern-sur-Seiche;48.047187, -1.602518;35352;2629;2022-10-24T02:00:00+02:00;;6 rue de la Libération, Vern-sur-Seiche;62;;;62;62;Oui;Oui;Oui;Oui;Vern - Centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
3421;2022-06-27T02:00:00+02:00;Nouvoitou;48.03878, -1.546387;35204;3421;2022-10-24T02:00:00+02:00;;21 la Porte, Nouvoitou;75 175;;62;62;;Oui;Non;Non;Non;;Changement de desserte;2022-10-24;;Oui;Grand public
2436;2022-06-27T02:00:00+02:00;Betton;48.175974, -1.63946;35024;2436;2022-10-24T02:00:00+02:00;;43 rue de Rennes, Betton;71 83;;;71;;Oui;Non;Non;Non;Betton - Est;Changement de desserte;2022-10-24;;Oui;Grand public
2134;2022-06-20T02:00:00+02:00;Cesson-Sévigné;48.132676, -1.620214;35051;2134;2022-12-15T01:00:00+01:00;;3780 boulevard des Alliés, Cesson-Sévigné;;;;;;Oui;;;;;Création;2023-04-17;;Oui;Grand public
2154;2022-09-30T02:00:00+02:00;Cesson-Sévigné;48.127528, -1.621041;35051;2154;2022-12-15T01:00:00+01:00;;29 rue des Grandes Mottes, Cesson-Sévigné;64 83;;64;64;64;Oui;;;;Cesson nord;Changement de desserte;2024-02-12;;Oui;Grand public
1460;2022-06-27T02:00:00+02:00;Rennes;48.091308, -1.674159;35238;1460;2022-10-24T02:00:00+02:00;;7 avenue Henri Fréville, Rennes;13 32 N2;;;;;Oui;Oui;Oui;Non;Henri Fréville;Changement de desserte;2022-10-24;;Oui;Grand public
2457;2022-06-27T02:00:00+02:00;Betton;48.17899, -1.660557;35024;2457;2022-10-24T02:00:00+02:00;;2 rue de Berlin, Betton;78 178;222;;;;Oui;Non;Non;Non;Betton - Ouest;Changement de desserte;2022-10-24;;Oui;Grand public
3732;2022-06-27T02:00:00+02:00;Saint-Gilles;48.14933, -1.839024;35275;3732;2022-10-24T02:00:00+02:00;;14 avenue de l'Ile des Bois, Saint-Gilles;52 152;218 227 240;81;77;;Oui;Oui;Oui;Oui;Saint-Gilles - centre-ville;Changement de desserte;2022-10-24;2024-09-01;Oui;Grand public
3709;2022-06-27T02:00:00+02:00;Saint-Gilles;48.152952, -1.809229;35275;3709;2022-10-24T02:00:00+02:00;;16 la Fouaye, Saint-Gilles;52;Ts43 227;;77;;Non;Oui;Oui;Oui;Saint-Gilles - campagne;;2022-10-24;;Oui;Grand public
1340;2022-06-27T02:00:00+02:00;Rennes;48.091996, -1.658498;35238;1340;2022-10-24T02:00:00+02:00;;22 rue André Gide, Rennes;12;;;;;Oui;Oui;Oui;Non;Francisco Ferrer;Changement de desserte;2022-10-24;;Oui;Grand public
1239;2022-09-01T02:00:00+02:00;Rennes;48.108237, -1.694247;35238;1239;2022-10-24T02:00:00+02:00;;95 mail François Mitterrand, Rennes;C4 11 53 54 55 56 153 154 155 N1;;;53 54 55;;Oui;Oui;Oui;Non;Mail;Changement de desserte;2022-10-24;;Oui;Grand public
1005;2022-06-27T02:00:00+02:00;Rennes;48.123081, -1.647064;35238;1005;2022-10-24T02:00:00+02:00;;22 rue Mirabeau, Rennes;C1 TTZ;201;;;;Oui;Oui;Oui;Oui;Centre scolaire les Gayeulles;Changement de desserte;2022-10-24;2024-08-31;Oui;Grand public
3764;2022-06-27T02:00:00+02:00;Vezin-le-Coquet;48.120402, -1.765585;35353;3764;2022-10-24T02:00:00+02:00;;14 rue Maurice Ravel, Vezin-le-Coquet;53;227 Ts91;53;53;53;Oui;Non;Non;Non;Vezin - Centre-ville;Changement de desserte;2022-10-24;;Oui;Grand public
4408;2022-06-27T02:00:00+02:00;Le Verger;48.07003, -1.93229;35351;4408;2022-10-24T02:00:00+02:00;;1 place du Bourg, le Verger;55 155;Ts35;53;55;;Oui;Non;Non;Non;Le Verger - Centre-ville;Changement de desserte;2023-09-04;;Oui;Grand public
2924;2022-06-27T02:00:00+02:00;Chartres-de-Bretagne;48.035534, -1.706095;35066;2924;2022-10-24T02:00:00+02:00;;12 rue d'Argoat, Chartres-de-Bretagne;72 172;Ts1 Ts13;72;72;72;Oui;Non;Non;Non;Chartres - Sud;Changement de desserte;2022-10-24;;Oui;Grand public
3107;2022-06-27T02:00:00+02:00;Pacé;48.151185, -1.77754;35210;3107;2022-10-24T02:00:00+02:00;;49 boulevard de la Duchesse Anne, Pacé;65;236 234;;77;;Oui;Oui;Oui;Oui;Pacé - Ouest;Changement de desserte;2022-10-24;;Oui;Grand public
1403;2022-06-27T02:00:00+02:00;Rennes;48.125211, -1.66096;35238;1403;2022-10-24T02:00:00+02:00;;30 rue de Trégain, Rennes;14 N5;;;;;Oui;Oui;Oui;Non;Maurepas;;2022-10-24;;Oui;Grand public
2911;2021-08-17T02:00:00+02:00;Chartres-de-Bretagne;48.033268, -1.707228;35066;2911;2021-09-02T02:00:00+02:00;;17 avenue Constant Mérel, Chartres-de-Bretagne;72 172;Ts13;;72;;Oui;Oui;Oui;Oui;Chartres - Sud;Changement de desserte;2021-09-02;;Oui;Grand public
2914;2021-08-17T02:00:00+02:00;Chartres-de-Bretagne;48.036918, -1.697008;35066;2914;2021-09-02T02:00:00+02:00;;13 rue du Vieux Bourg, Chartres-de-Bretagne;72 172;Ts13;;72;;Oui;Oui;Oui;Oui;Chartres - Est;Changement de desserte;2021-09-02;;Oui;Grand public
1106;2022-06-27T02:00:00+02:00;Rennes;48.134264, -1.652215;35238;1106;2022-10-24T02:00:00+02:00;;8 square de Tanouarn, Rennes;C5;;;;;Oui;Oui;Oui;Non;Parc des Gayeulles;Changement de desserte;2022-10-24;;Oui;Grand public
1186;2022-06-27T02:00:00+02:00;Rennes;48.118577, -1.688167;35238;1186;2022-10-24T02:00:00+02:00;;22 avenue du 41ème Régiment d'Infanterie, Rennes;10;208;;;;Oui;Oui;Oui;Oui;Anatole France;Changement de desserte;2022-10-24;;Oui;Grand public
1197;2022-06-27T02:00:00+02:00;Rennes;48.116347, -1.673257;35238;1197;2022-10-24T02:00:00+02:00;;10 boulevard de Sévigné, Rennes;10;;;;;Oui;Oui;Oui;Non;Fougères/Sévigné;;2022-10-24;;Oui;Grand public
3032;2021-02-16T01:00:00+01:00;Chantepie;48.085229, -1.610747;35055;3032;2016-08-29T02:00:00+02:00;;36 rue Mozart, Chantepie;C1 34;;;;;Oui;Oui;Oui;Oui;Chantepie - neuf journaux;;2023-09-04;;Oui;Grand public
1745;2021-06-28T02:00:00+02:00;Rennes;48.098237, -1.726461;35238;1745;2021-05-02T02:00:00+02:00;;600 route de Sainte-Foix, Rennes;API;;;;;Non;;;;Apigné;Création;2021-05-02;;Oui;Grand public
6021;2021-09-15T02:00:00+02:00;Romillé;48.218528, -1.895741;35245;6021;;;8 rue René Cutté, Romillé;;Ts71;;;;Non;Non;Non;Non;Romillé - centre-ville;;2002-01-01;;Oui;Grand public
1230;2022-09-01T02:00:00+02:00;Rennes;48.101751, -1.728435;35238;1230;2022-06-13T02:00:00+02:00;;6 rue du Manoir de Servigné, Rennes;11;;;;;Oui;Oui;Non;Non;ZI. Ouest;Déplacement;2022-06-13;;Oui;Grand public
4381;2021-09-15T02:00:00+02:00;Saint-Erblon;48.018026, -1.661279;35266;4381;2021-09-02T02:00:00+02:00;;4 rue des Prés Mêlés, Saint-Erblon;;233 Ts5 Ts6 Ts51 Ts52 Ts53 Ts54;;;;Oui;Non;Non;Non;Saint-Erblon centre-ville;Changement de desserte;2021-09-02;;Oui;Grand public
1042;2021-09-15T02:00:00+02:00;Rennes;48.123939, -1.681724;35238;1042;2015-08-31T02:00:00+02:00;;27 bis avenue Gros Malhon, Rennes;C2 12;;;;;Oui;Oui;Oui;Oui;Avenue Gros Malhon;;2023-09-04;2024-08-31;Oui;Grand public
1320;2021-09-15T02:00:00+02:00;Rennes;48.094927, -1.637296;35238;1320;2016-08-29T02:00:00+02:00;;236 rue de Châteaugiron, Rennes;C1;;;;;Oui;Oui;Oui;Oui;Rue de Châteaugiron;;2022-10-24;;Oui;Grand public
1274;2021-09-15T02:00:00+02:00;Rennes;48.095038, -1.689979;35238;1274;2016-08-29T02:00:00+02:00;;245 rue de Nantes, Rennes;C5;;;;;Oui;Oui;Oui;Oui;Rue de Nantes;;2016-08-29;;Oui;Grand public
